更新时间,#genre#
20250109-20-34-19,url


RespoTime,whitelist,#genre#
527.23ms,河北卫视,http://223.166.234.9:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
527.25ms,卡酷动画广西,http://171.107.73.129:4000/udp/239.81.0.62:4056
527.26ms,CCTV13,http://123.7.110.43:9901/tsfile/live/0014_1.m3u8
527.26ms,青海卫视,http://61.150.67.62:9901/tsfile/live/0140_1.m3u8
527.27ms,[BD]HBO Comedy,https://stream1.freetv.fun/hbo-comedy-6.ctv
527.28ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-13.m3u8
527.30ms,CCTV15,http://123.101.98.163:2000/rtp/239.16.20.15:10150
527.30ms,兵团卫视,http://121.33.239.242:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
527.31ms,金鹰卡通,http://61.150.67.62:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
527.31ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-427.m3u8
527.32ms,CCTV2,http://61.150.67.62:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
527.34ms,CCTV3,http://125.82.171.210:8888/rtp/235.254.198.53:1488
527.34ms,广东卫视,http://183.66.15.146:60901/tsfile/live/0125_1.m3u8
527.34ms,陕西卫视,http://61.150.67.62:9901/tsfile/live/1003_1.m3u8
527.34ms,[HD]ca discovery velocity,https://stream1.freetv.fun/ca-discovery-velocity-1.ctv
527.37ms,CCTV9,http://171.14.89.179:9901/tsfile/live/0009_1.m3u8
527.38ms,新疆卫视,https://stream1.freetv.fun/4213d39a61f4f47b87ddf693dc33670af8ae213ef3aab43c05de1a363f2fbc7b.m3u8
527.40ms,CCTV12,http://123.101.98.163:2000/rtp/239.16.10.110:2000
527.40ms,广东卫视,http://221.233.192.152:1111/tsfile/live/0125_1.m3u8
527.41ms,东南卫视,http://220.249.114.102:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
527.42ms,安徽卫视,http://223.166.234.9:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
527.44ms,广西卫视,http://144.52.160.109:9901/tsfile/live/1034_1.m3u8
527.45ms,山东卫视,http://123.138.22.30:9901/tsfile/live/0131_1.m3u8
527.46ms,新疆卫视,http://110.80.17.38:9901/tsfile/live/0018_1.m3u8
527.47ms,河南卫视,http://61.156.228.12:8154/tsfile/live/0139_1.m3u8
527.48ms,浙江卫视,http://home.yulei.online:9999/rtp/226.0.2.144:9064
527.48ms,湖南卫视,http://101.66.198.117:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
527.49ms,湖南卫视,http://123.7.110.43:9901/tsfile/live/0128_3.m3u8
527.53ms,CCTV4,http://111.196.135.75:8686/udp/239.3.1.213:4220
527.53ms,成都体育四川,http://171.213.140.54:8123/udp/239.93.0.224:1281
527.54ms,CCTV1,http://221.233.192.152:1111/tsfile/live/0001_1.m3u8
527.54ms,双流电视台,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd#http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
527.55ms,[SD]i24 news fr,https://stream1.freetv.fun/i24-news-fr-1.m3u8
527.55ms,CGTN西班牙语,http://20191221.xyz:18887/udp/239.69.1.234:11046
527.57ms,CCTV4,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8
527.58ms,吉视公共新闻,http://61.138.128.226:19901/tsfile/live/1004_1.m3u8
527.59ms,CCTV13,http://61.150.67.62:9901/tsfile/live/0013_1.m3u8
527.59ms,江苏卫视,https://stream1.freetv.fun/74e3817e2d49ca9f7ef3085c23657432144d05adb401c6b4d4957594c06ee1b5.m3u8
527.59ms,新疆卫视,http://113.25.252.226:9901/tsfile/live/0110_1.m3u8
527.61ms,CCTV5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
527.62ms,宁夏卫视,https://stream1.freetv.fun/c3a22585493b5fbb62ab4b873bbf60ce767e779781bf178117fcf0918e2de201.m3u8
527.64ms,镇江新闻综合频道,https://stream1.freetv.fun/zhen-jiang-xin-wen-zong-he-1.m3u8
527.65ms,南京少儿,http://jsxhx.net:4001/udp/239.49.8.230:6000
527.69ms,CCTV6,http://175.10.230.91:8081/tsfile/live/0006_1.m3u8
527.70ms,卡酷少儿,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
527.71ms,河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8
527.73ms,山西卫视,http://61.150.67.62:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
527.74ms,西青新闻综合 (1080p) [Not 24/7],http://221.238.209.44:81/hls/live1.m3u8
527.75ms,山东新闻,http://58.57.40.22:9901/tsfile/live/1019_1.m3u8
527.76ms,BestTV测试2-4K,http://20191221.xyz:18887/udp/239.69.1.27:9802
527.78ms,CCTV6,http://223.166.234.9:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
527.78ms,[BD]vtv9,https://stream1.freetv.fun/vtv9-4.ctv
527.79ms,陕西8套,http://61.150.67.62:9901/tsfile/live/1010_1.m3u8
527.80ms,CCTV15,http://123.101.98.163:2000/rtp/239.16.10.113:2000
527.80ms,嘉佳卡通,http://144.52.160.109:9901/tsfile/live/1073_1.m3u8
527.82ms,CCTV12,http://223.166.234.9:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
527.82ms,万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8?zzhongqd#http://123.146.162.24:8017/iTXwrGs/800/live.m3u8?zzhongqd#http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
527.83ms,戏曲精选,http://wouu.net:9977/udp/239.93.0.144:5140
527.83ms,[BD]trt 1,https://stream1.freetv.fun/trt-1-7.m3u8
527.84ms,广西卫视,http://171.14.89.69:9901/tsfile/live/0113_1.m3u8
527.89ms,CCTV15,http://221.233.192.152:1111/tsfile/live/0015_1.m3u8
527.89ms,浙江卫视,http://59.173.243.210:9901/tsfile/live/1024_1.m3u8
527.89ms,内蒙古卫视,https://stream1.freetv.fun/23d7eda48adacb85641805ccdacef2190c364b3862f946a181b19791dd94ae16.m3u8
527.89ms,厦门卫视,http://222.209.122.21:4443/udp/239.93.42.57:5140
527.89ms,四川卫视,http://175.10.230.91:8081/tsfile/live/0123_1.m3u8
527.91ms,CCTV1,http://123.101.98.163:2000/rtp/239.16.10.36:2000
527.92ms,湖北卫视,http://202.100.46.58:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
527.92ms,DJ音乐22,https://vd2.bdstatic.com/mda-nda1yfyvguy1xnwu/480p/h264_delogo/1649640493896155540/mda-nda1yfyvguy1xnwu.mp4
527.93ms,[BD]tvbs,https://stream1.freetv.fun/tvbs-7.m3u8
527.94ms,电波狸猫,http://www.goodiptv.club/bilibili/9433652
527.95ms,山西卫视,http://220.249.114.102:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
527.95ms,河北卫视,http://www.erbao1981.top:8188/udp/239.76.252.199:9000
528.01ms,浙江卫视,https://epg.pw/stream/8f19ffa80587df7ce12caae69cfd3dc322e239a02f081eaf7991f5b3d994ae6f.m3u8
528.02ms,CCTV13,http://111.196.135.75:8686/rtp/239.3.1.124:8128
528.02ms,江西卫视,http://175.10.230.91:8081/tsfile/live/0138_1.m3u8
528.06ms,CCTV9,http://223.241.247.214:9901/tsfile/live/0009_1.m3u8
528.06ms,安徽卫视,http://219.145.93.74:9999/tsfile/live/0135_1.m3u8
528.06ms,公共,http://220.164.192.48:50085/tsfile/live/1002_1.m3u8
528.06ms,综艺频道广西,http://171.107.73.129:4000/udp/239.81.0.3:4056
528.07ms,宁波少儿,http://www.372583307.top:4022/udp/233.50.201.181:5140
528.09ms,CCTV7,http://220.249.114.102:9901/tsfile/live/0007_1.m3u8
528.09ms,CCTV11,http://171.107.73.129:4000/udp/239.81.0.229:4056
528.10ms,CCTV10,http://hulun.top:35455/gaoma/cctv10.m3u8
528.10ms,深圳卫视,http://20191221.xyz:18887/udp/239.254.96.137:8896
528.13ms,CCTV7,http://58.17.116.69:9903/tsfile/live/0007_1.m3u8
528.15ms,CCTV6,http://219.128.121.202:59901/tsfile/live/0006_1.m3u8
528.17ms,XY Plus 2,http://6c72636e.amazzin.pw/iptv/4HP7GES799X3WU/12116/index.m3u8
528.19ms,江苏卫视,http://111.14.181.15:9901/tsfile/live/0127_1.m3u8
528.20ms,[VGA]cetv4,https://stream1.freetv.fun/cetv4-3.ctv
528.21ms,湖南卫视,http://144.52.160.109:9901/tsfile/live/1039_1.m3u8
528.23ms,湖北卫视,http://117.27.190.42:9998/tsfile/live/23275_1.m3u8
528.23ms,豪门战尊,https://vd4.bdstatic.com/mda-pi947rkiaa76hy2m/sc/cae_h264/1694346919481540355/mda-pi947rkiaa76hy2m.mp4
528.24ms,四川科教,http://wouu.net:9977/udp/239.93.42.44:5140
528.24ms,湖南卫视广西,http://171.107.73.129:4000/udp/239.81.0.110:4056
528.25ms,OneRepublic - Counting Stars-[-101M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfWx4gUotoniwAQ.mp4
528.27ms,哈哈炫动,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
528.27ms,山东-HotseNewsRadio,http://live.hznet.tv:1935/live/live875/32K/tzwj_video.m3u8
528.28ms,新疆卫视,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8
528.28ms,[BD]cctv9,https://stream1.freetv.fun/cctv9-34.m3u8
528.29ms,河南卫视四川,http://171.213.140.54:8123/udp/239.93.42.45:5140
528.30ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-138.m3u8
528.34ms,CCTV9,http://220.249.114.102:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
528.35ms,江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
528.36ms,风云剧场,http://121.232.31.110:4022/rtp/239.49.8.89:8000?
528.38ms,CCTV11,http://223.166.234.9:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
528.38ms,CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
528.46ms,CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8
528.46ms,SCTV-03四川,http://171.213.140.54:8123/udp/239.93.1.102:5140
528.47ms,四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8
528.49ms,CCTV1,http://61.156.228.12:8154/tsfile/live/0001_1.m3u8
528.49ms,吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
528.50ms,CCTV6,http://124.226.58.42:8888/udp/239.81.0.233:4056
528.51ms,东方卫视,http://61.150.67.62:9901/tsfile/live/1021_1.m3u8
528.52ms,宁夏卫视四川,http://171.213.140.54:8123/udp/239.93.0.247:5140
528.53ms,三明综合,http://117.27.190.42:9998/tsfile/live/23298_1.m3u8
528.55ms,荆门新闻综合,https://stream1.freetv.fun/jing-men-xin-wen-zong-he-3.m3u8
528.56ms,福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8
528.57ms,CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234
528.57ms,东方卫视,http://144.52.160.109:9901/tsfile/live/1027_1.m3u8
528.58ms,CCTV10,http://123.101.98.163:2000/rtp/239.16.20.10:10100
528.58ms,云南卫视,http://123.101.98.163:2000/rtp/239.16.10.19:2000
528.58ms,陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
528.58ms,天神-天津卫视伴音,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
528.60ms,CCTV15,http://223.166.234.9:7777/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
528.60ms,DJ音乐16,https://vd3.bdstatic.com/mda-nde286gfshg88ehj/480p/h264_delogo/1649986845621209556/mda-nde286gfshg88ehj.mp4
528.61ms,江苏卫视,http://111.196.135.75:8686/rtp/239.3.1.135:8028
528.64ms,天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
528.65ms,CCTV10,http://58.17.116.69:9903/tsfile/live/0010_1.m3u8
528.65ms,天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
528.67ms,黑龙江卫视,http://123.138.22.30:9901/tsfile/live/0143_1.m3u8
528.70ms,CCTV5,http://123.101.98.163:2000/rtp/239.16.10.132:2000
528.72ms,杀西瓜的人,http://www.goodiptv.club/bilibili/1015259
528.73ms,CCTV5,http://222.134.245.16:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
528.74ms,CCTV12,http://117.27.190.42:9998/tsfile/live/23243_1.m3u8?key=txiptv&playlive=1&authid=0
528.74ms,山东新闻,http://60.208.61.2:352/tsfile/live/0141_1.m3u8
528.75ms,CCTV13,http://125.82.171.210:8888/rtp/235.254.198.9:1312
528.75ms,电竞天堂四川,http://171.213.140.54:8123/udp/239.93.1.135:5140
528.78ms,CCTV6,http://113.57.93.165:9900/tsfile/live/0006_1.m3u8
528.79ms,CCTV8,http://220.164.192.48:50085/tsfile/live/0009_1.m3u8
528.79ms,CCTV少儿,http://123.138.22.30:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
528.80ms,三沙卫视,http://111.196.135.75:8686/udp/239.3.1.155:4120
528.81ms,东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-4.m3u8
528.81ms,陕西1套,http://61.150.67.62:9901/tsfile/live/1004_1.m3u8
528.82ms,河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8
528.84ms,CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
528.84ms,[SD]宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-52.m3u8
528.87ms,重庆卫视,http://220.249.114.102:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
528.88ms,文物宝库,http://60.2.190.206:4000/udp/239.253.93.180:6437
528.89ms,CCTV4,http://221.233.192.152:1111/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
528.93ms,内蒙古卫视,https://stream1.freetv.fun/1a959dda531fbaea13fcaedb57c7f3df2434622aa3b459d95e5b77561fd9847a.m3u8
528.93ms,湖北卫视,http://121.19.134.222:808/tsfile/live/1025_1.m3u8
528.94ms,VERAPORN 4K,http://6c72636e.amazzin.pw/iptv/4HP7GES799X3WU/12137/index.m3u8
528.95ms,兵团卫视,http://183.66.15.146:60901/tsfile/live/0115_1.m3u8
528.96ms,浙江卫视,http://125.82.171.210:8888/rtp/235.254.198.18:1348
528.96ms,宁波TV1,http://www.flyskyman.cn:4022/rtp/233.50.201.168:5140
528.99ms,CCTV9,http://221.233.192.152:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
528.99ms,东方卫视,http://123.138.22.30:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
528.99ms,吉林卫视,http://125.82.171.210:8888/rtp/235.254.198.39:1432
529.00ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-63.m3u8
529.01ms,安徽卫视,http://60.210.100.54:352/tsfile/live/0130_1.m3u8
529.04ms,CCTV3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
529.04ms,云南卫视,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8
529.05ms,麻辣体育四川,http://171.213.140.54:8123/udp/239.93.42.2:5140
529.06ms,泽仙Athena,http://www.goodiptv.club/bilibili/1996441064
529.07ms,凤凰资讯,http://61.150.67.62:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
529.08ms,河南卫视,http://123.7.110.43:9901/tsfile/live/0139_1.m3u8
529.10ms,安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8
529.10ms,宁夏卫视广西,http://171.107.73.129:4000/udp/239.81.0.60:4056
529.11ms,福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv&playlive=1&authid=0
529.12ms,宁夏卫视,http://beijing_unicom_udpxy_114_254_2222_1.isus.cc:2222/rtp/239.3.1.46:8124
529.12ms,CGTN,http://58.57.40.22:9901/tsfile/live/1064_1.m3u8
529.12ms,广场舞62,https://vd3.bdstatic.com/mda-najbnifkg40ff7gf/cae_h264_nowatermark_delogo/1642803712145695647/mda-najbnifkg40ff7gf.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1650257633-0-0-d02947c393fdffa354315847597049b4&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=&logid=1433422582&vid=6114105216546102457&pt=0&appver=&model=&cr=0&abtest=peav_l52&sle=1&sl=1506&split=1330836
529.13ms,CCTV7,http://223.241.247.214:9901/tsfile/live/0007_1.m3u8
529.14ms,青海卫视,http://61.138.128.226:19901/tsfile/live/0140_1.m3u8
529.14ms,French Lover,http://6c72636e.amazzin.pw/iptv/4HP7GES799X3WU/12124/index.m3u8
529.16ms,江西卫视,http://60.210.100.54:352/tsfile/live/0138_1.m3u8
529.17ms,[VGA]chile,https://stream1.freetv.fun/chile-1.ctv
529.18ms,安徽卫视,http://60.2.190.206:4000/udp/239.253.92.209:6566
529.19ms,郑州新闻综合,http://171.14.89.69:9901/tsfile/live/1048_1.m3u8
529.20ms,CCTV7,http://219.145.93.74:9999/tsfile/live/0007_1.m3u8
529.24ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-139.m3u8
529.28ms,[BD]滁州新闻综合,https://stream1.freetv.fun/chu-zhou-xin-wen-zong-he-7.m3u8
529.30ms,新疆卫视,https://epg.pw/stream/ff50600dd45b1b1656f2f7535c04f361a6e8c33606e19dbc9b0316bd173f9408.m3u8
529.31ms,[HD]vtv,https://stream1.freetv.fun/vtv-3.m3u8
529.32ms,湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8?key=txiptv&playlive=1&authid=0
529.32ms,公共,http://171.14.89.182:9901/tsfile/live/1025_1.m3u8
529.33ms,[SD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-16.m3u8
529.34ms,广西卫视,http://61.150.67.62:9901/tsfile/live/0113_1.m3u8
529.35ms,CCTV3,http://171.14.89.69:9901/tsfile/live/0003_1.m3u8
529.35ms,CCTV10,http://202.100.46.58:9901/tsfile/live/1009_1.m3u8
529.36ms,湖南卫视,http://202.100.46.58:9901/tsfile/live/1019_1.m3u8
529.38ms,靓菌,http://www.goodiptv.club/bilibili/24124781
529.42ms,青海卫视,http://220.249.114.102:9901/tsfile/live/0140_1.m3u8
529.45ms,四川卫视,http://223.166.234.9:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
529.45ms,四川卫视,http://171.14.89.69:9901/tsfile/live/0123_1.m3u8
529.45ms,什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
529.46ms,[VGA]阿联酋palestine,https://stream1.freetv.fun/a-lian-qiu-palestine-1.m3u8
529.47ms,[BD]cctv8,https://stream1.freetv.fun/cctv8-37.m3u8
529.54ms,CCTV14,http://171.213.140.54:8123/udp/239.93.1.29:6000
529.57ms,四川卫视,http://123.101.98.163:2000/rtp/239.16.20.86:10860
529.57ms,[HD]premier sports 1 fhd vip uk,https://stream1.freetv.fun/premier-sports-1-vip-uk-1.m3u8
529.57ms,四川🥝乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8
529.59ms,四川卫视,http://61.138.128.226:19901/tsfile/live/0123_1.m3u8
529.62ms,搞笑恐怖类 弹幕护体,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8
529.64ms,CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8?key=txiptv&playlive=1&authid=0
529.64ms,浙江卫视,https://stream1.freetv.fun/bd540d6ea7715caff181ae644e1772b8c6a023f0eb172e5fa69bec70f4dfecfe.m3u8
529.64ms,[BD]sports tv ʜᴅ,https://stream1.freetv.fun/sports-tv-hd-1.m3u8
529.65ms,金鹰卡通,http://61.150.67.62:9901/tsfile/live/1023_1.m3u8
529.67ms,CCTV8,http://123.101.98.163:2000/rtp/239.16.10.102:2000
529.69ms,Mizgin - If I Said I&#39;m In Love-[53M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-ta-4gUosJKYiQY.mp4
529.70ms,CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8
529.70ms,峨眉电影四川,http://171.213.140.54:8123/udp/239.93.1.18:5140
529.71ms,CCTV6,http://123.101.98.163:2000/rtp/239.16.20.6:10060
529.73ms,CCTV17,http://123.101.98.163:2000/rtp/239.16.10.129:2000
529.73ms,重庆卫视,http://144.52.160.109:9901/tsfile/live/1049_1.m3u8
529.75ms,东方卫视,http://221.233.192.152:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
529.76ms,河北卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
529.77ms,深圳卫视,http://61.150.67.62:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
529.77ms,[BD]深圳都市,https://stream1.freetv.fun/shen-zhen-du-shi-12.ctv
529.78ms,内蒙古卫视,http://coolcat.synology.me:4022/rtp/239.3.1.43:8176
529.79ms,湖北卫视,http://111.196.135.75:8686/rtp/239.3.1.138:8044
529.80ms,凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
529.82ms,CCTV2,https://stream1.freetv.fun/0c2d56a09c4103a4bd2a0b1fce3daaafa5402ea91fb9166faa2489ce5c440506.m3u8
529.82ms,CCTV15,http://171.107.73.129:4000/udp/239.81.0.27:4056
529.83ms,[HD]angel tv america,https://stream1.freetv.fun/angel-tv-america-1.m3u8
529.84ms,湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8
529.84ms,CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5956&tk=7877e7cc41c7
529.85ms,北京卫视,http://220.164.192.48:50085/tsfile/live/0135_1.m3u8
529.88ms,CCTV4,http://221.233.192.152:1111/tsfile/live/0004_1.m3u8
529.88ms,宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8
529.88ms,湖北卫视,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8
529.89ms,北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8
529.91ms,江苏卫视,http://221.233.192.152:1111/tsfile/live/0127_1.m3u8
529.91ms,生活时尚四川,http://171.213.140.54:8123/udp/239.93.42.29:5140
529.94ms,CCTV8,http://111.9.163.109:9901/tsfile/live/0008_1.m3u8
529.94ms,乌兰察布经济生活,http://api3.52tb.xyz/info?id=789&token=20221127jxwhhemby
529.94ms,[BD]广东影视,https://stream1.freetv.fun/yan-dong-ying-shi-5.ctv
529.94ms,CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6048&tk=97475bb89d45
529.96ms,[HD]Astro Football,https://stream1.freetv.fun/astro-football-6.ctv
529.97ms,南宁新闻广西,http://171.107.73.129:4000/udp/239.81.0.126:4056
529.98ms,CCTV8,http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv
529.98ms,东南卫视,http://220.170.241.204:9901/tsfile/live/0137_1.m3u8
529.98ms,湖北卫视,http://61.138.128.226:19901/tsfile/live/0132_1.m3u8
530.00ms,湖北电视台,http://59.173.243.210:9901/tsfile/live/1020_1.m3u8
530.02ms,深圳卫视,http://111.196.135.75:8686/udp/239.3.1.134:8020
530.05ms,东方财经,http://223.166.234.9:7777/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0%24LR%E2%80%A2IPV4%E3%80%8E%E7%BA%BF%E8%B7%AF12%E3%80%8F
530.06ms,CCTV15,http://171.14.89.182:9901/tsfile/live/0015_1.m3u8
530.08ms,云南卫视,http://61.138.128.226:19901/tsfile/live/0119_1.m3u8
530.09ms,CCTV兵器科技,http://60.2.190.206:4000/rtp/239.253.93.47:6435
530.09ms,云南卫视,http://221.219.79.161:4000/udp/239.3.1.26:8108
530.09ms,Capital Cities - Safe And Sound (2nd Ver)-[138M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9eG54gUoxJH94AU.mp4
530.10ms,吉林卫视,http://171.14.89.179:9901/tsfile/live/0116_1.m3u8
530.10ms,青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8?key=txiptv&playlive=1&authid=0
530.10ms,[BD]HBO Comedy,https://stream1.freetv.fun/hbo-comedy-2.ctv
530.10ms,[BD]深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-79.m3u8
530.11ms,甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8?key=txiptv&playlive=1&authid=0
530.14ms,CCTV11,http://59.173.243.210:9901/tsfile/live/1011_1.m3u8
530.14ms,[BD]美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-4.ctv
530.19ms,辽宁卫视,http://117.27.190.42:9998/tsfile/live/23253_1.m3u8?key=txiptv
530.20ms,安徽卫视,http://1.197.249.246:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
530.21ms,CCTV12,http://171.14.89.179:9901/tsfile/live/0012_1.m3u8
530.21ms,广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
530.23ms,福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv
530.24ms,CCTV7,http://59.48.75.130:3052/tsfile/live/0007_1.m3u8
530.25ms,山东卫视,http://60.2.190.206:4000/udp/239.253.92.207:8109
